SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
CKNPMXRB7RDXX111;RB7RDXX111;PRIMAX;Beverage Counter 3 doors;3 doors beverage counter with tub;Beverage counter with 3 doors and tub. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Environmentally friendly refrigerant gas R290. Electronic control with visual and audible alarms.;2090;mm;685;mm;850;mm;;;4275;;EUR;;;Beverage Counters;R290,air condensation,electronic control,with tub;;;;simple;;internal_volume;715 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.329 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7RDXX111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7RDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7RDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7RDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7RDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7RDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7RDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7RDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7RDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7RDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7RDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7RDX1111;RB7RDX1111;PRIMAX;Beverage Counter 4 doors;4 doors beverage counter with tub;Beverage counter with 4 doors and tub. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Environmentally friendly refrigerant gas R290. Electronic control with visual and audible alarms.;2670;mm;685;mm;850;mm;;;5130;;EUR;;;Beverage Counters;R290,air condensation,electronic control,with tub;;;;simple;;internal_volume;968 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.557 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7RDX1111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7RDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7RDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7RDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7RDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7RDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7RDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7RDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7RDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7RDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7RDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7PDXXXX1;RB7PDXXXX1;PRIMAX;Beverage Counter 1 door Remote;1 door beverage counter for remote unit;Beverage counter with 1 door for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;580;mm;685;mm;850;mm;;;2010;;EUR;;;Beverage Counters;remote cooling,R290,electronic control;;;;simple;;internal_volume;210 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.23 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7PDXXXX1.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7PDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7PDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7PDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7PDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7PDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7PDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7PDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7PDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7PDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7PDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7PDXXX11;RB7PDXXX11;PRIMAX;Beverage Counter 2 doors Remote;2 doors beverage counter for remote unit;Beverage counter with 2 doors for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;1150;mm;685;mm;850;mm;;;2865;;EUR;;;Beverage Counters;remote cooling,R290,electronic control;;;;simple;;internal_volume;462 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.23 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7PDXXX11.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7PDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7PDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7PDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7PDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7PDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7PDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7PDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7PDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7PDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7PDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7PDXX111;RB7PDXX111;PRIMAX;Beverage Counter 3 doors Remote;3 doors beverage counter for remote unit;Beverage counter with 3 doors for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;1740;mm;685;mm;850;mm;;;3835;;EUR;;;Beverage Counters;remote cooling,R290,electronic control;;;;simple;;internal_volume;715 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.46 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7PDXX111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7PDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7PDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7PDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7PDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7PDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7PDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7PDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7PDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7PDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7PDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7PDX1111;RB7PDX1111;PRIMAX;Beverage Counter 4 doors Remote;4 doors beverage counter for remote unit;Beverage counter with 4 doors for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;2320;mm;685;mm;850;mm;;;4680;;EUR;;;Beverage Counters;remote cooling,R290,electronic control;;;;simple;;internal_volume;968 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.7 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7PDX1111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7PDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7PDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7PDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7PDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7PDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7PDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7PDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7PDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7PDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7PDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VDXXXX1;RB7VDXXXX1;PRIMAX;Beverage Counter 1 door with Tub;1 door beverage counter with tub;Beverage counter with 1 door and integrated tub. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Environmentally friendly refrigerant gas R290. Electronic control with visual and audible alarms.;930;mm;685;mm;850;mm;;;2960;;EUR;;;Beverage Counters;R290,air condensation,electronic control,with tub;;;;simple;;internal_volume;210 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.306 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VDXXXX1.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VDXXX11;RB7VDXXX11;PRIMAX;Beverage Counter 2 doors with Tub;2 doors beverage counter with tub;Beverage counter with 2 doors and integrated tub. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Environmentally friendly refrigerant gas R290. Electronic control with visual and audible alarms.;1510;mm;685;mm;850;mm;;;3800;;EUR;;;Beverage Counters;R290,air condensation,electronic control,with tub;;;;simple;;internal_volume;462 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.306 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VDXXX11.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VDXX111;RB7VDXX111;PRIMAX;Beverage Counter 3 doors with Tub;3 doors beverage counter with tub;Beverage counter with 3 doors and integrated tub. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Environmentally friendly refrigerant gas R290. Electronic control with visual and audible alarms.;2090;mm;685;mm;850;mm;;;4770;;EUR;;;Beverage Counters;R290,air condensation,electronic control,with tub;;;;simple;;internal_volume;715 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.329 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VDXX111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VDX1111;RB7VDX1111;PRIMAX;Beverage Counter 4 doors with Tub;4 doors beverage counter with tub;Beverage counter with 4 doors and integrated tub. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Environmentally friendly refrigerant gas R290. Electronic control with visual and audible alarms.;2670;mm;685;mm;850;mm;;;5685;;EUR;;;Beverage Counters;R290,air condensation,electronic control,with tub;;;;simple;;internal_volume;968 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.557 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VDX1111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VPDXXXX1;RB7VPDXXXX1;PRIMAX;Beverage Counter 1 door with Tub Remote;1 door beverage counter with tub for remote cooling;Beverage counter with 1 door and integrated tub for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;930;mm;685;mm;850;mm;;;2515;;EUR;;;Beverage Counters;remote cooling,R290,electronic control,with tub;;;;simple;;internal_volume;210 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.23 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VPDXXXX1.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VPDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VPDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VPDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VPDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VPDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VPDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VPDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VPDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VPDXXXX1.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VPDXXXX1.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VPDXXX11;RB7VPDXXX11;PRIMAX;Beverage Counter 2 doors with Tub Remote;2 doors beverage counter with tub for remote cooling;Beverage counter with 2 doors and integrated tub for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;1510;mm;685;mm;850;mm;;;3350;;EUR;;;Beverage Counters;remote cooling,R290,electronic control,with tub;;;;simple;;internal_volume;462 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.23 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VPDXXX11.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VPDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VPDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VPDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VPDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VPDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VPDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VPDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VPDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VPDXXX11.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VPDXXX11.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VPDXX111;RB7VPDXX111;PRIMAX;Beverage Counter 3 doors with Tub Remote;3 doors beverage counter with tub for remote cooling;Beverage counter with 3 doors and integrated tub for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;2090;mm;685;mm;850;mm;;;4330;;EUR;;;Beverage Counters;remote cooling,R290,electronic control,with tub;;;;simple;;internal_volume;715 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.46 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VPDXX111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VPDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VPDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VPDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VPDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VPDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VPDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VPDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VPDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VPDXX111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VPDXX111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
CKNPMXRB7VPDX1111;RB7VPDX1111;PRIMAX;Beverage Counter 4 doors with Tub Remote;4 doors beverage counter with tub for remote cooling;Beverage counter with 4 doors and integrated tub for remote cooling unit. Monocoque construction in AISI304 stainless steel with Scotch Brite external finish. High density polyurethane foam insulation 60mm thick. Electronic control with automatic defrosting and condensate evaporation.;2670;mm;685;mm;850;mm;;;5235;;EUR;;;Beverage Counters;remote cooling,R290,electronic control,with tub;;;;simple;;internal_volume;968 Lt;temperature_range;+2/+10°C;voltage;230/1/50;power;0.7 kW;refrigerant;R290;;;active;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_video_RB7VPDX1111.mp4;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_RB7VPDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_2_RB7VPDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_image_3_RB7VPDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_datasheet_RB7VPDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_manual_RB7VPDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_technicalmanual_RB7VPDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_drawing_RB7VPDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_catalogue_RB7VPDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_photo_RB7VPDX1111.jpg;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_card_RB7VPDX1111.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/primax/refs/heads/main/primax_price.pdf
